p,Tu,phi,egr,Su,deltaL,completed
1000000.0,1000.0,1.1,0.4,7.026205853302535,3.0228739728633385e-05,True
1000000.0,1000.0,1.1,0.45,5.990552948215473,3.181041313585951e-05,True
1000000.0,1000.0,1.1,0.5,4.974418821585535,3.4158645703083986e-05,True
1000000.0,1000.0,1.1,0.55,3.9911777286327395,3.767552942593972e-05,True
1000000.0,1000.0,1.1,0.6,3.0564054539145267,4.188482147073408e-05,True
1000000.0,1000.0,1.2,0.0,15.69836790901723,2.361848113365513e-05,True
1000000.0,1000.0,1.2,0.05,14.705988472117253,2.3993762535807127e-05,True
1000000.0,1000.0,1.2,0.1,13.697731446781328,2.4799756040066605e-05,True
1000000.0,1000.0,1.2,0.15,12.665493595799095,2.5589084910533406e-05,True
1000000.0,1000.0,1.2,0.2,11.625466943381452,2.5649076632922546e-05,True
1000000.0,1000.0,1.2,0.25,10.570942773783406,2.6349759972719956e-05,True
1000000.0,1000.0,1.2,0.3,9.507496289218759,2.6551988323584407e-05,True
1000000.0,1000.0,1.2,0.35,8.441939877625556,2.8074069661351956e-05,True
1000000.0,1000.0,1.2,0.4,7.376343510513764,2.985185200604385e-05,True
1000000.0,1000.0,1.2,0.45,6.320995026849267,3.125223863570064e-05,True
1000000.0,1000.0,1.2,0.5,5.28021753337177,3.3342541118696794e-05,True
1000000.0,1000.0,1.2,0.55,4.2669929628373735,3.644041782058443e-05,True
1000000.0,1000.0,1.2,0.6,3.300528580592156,4.030092566492833e-05,True
1000000.0,1000.0,1.3,0.0,16.003026920423515,2.3742212102451085e-05,True
1000000.0,1000.0,1.3,0.05,15.017435874612822,2.414528943960528e-05,True
1000000.0,1000.0,1.3,0.1,14.010897957206847,2.4528700426218246e-05,True
1000000.0,1000.0,1.3,0.15,12.986448027443029,2.4968266087633154e-05,True
1000000.0,1000.0,1.3,0.2,11.944347170371469,2.5201229660540427e-05,True
1000000.0,1000.0,1.3,0.25,10.889076201166404,2.6299668024476983e-05,True
1000000.0,1000.0,1.3,0.3,9.820063364332237,2.621023317686154e-05,True
1000000.0,1000.0,1.3,0.35,8.746647418548976,2.7908336470692347e-05,True
1000000.0,1000.0,1.3,0.4,7.669606192251426,2.924726864161059e-05,True
1000000.0,1000.0,1.3,0.45,6.598220816597412,3.0584219539295554e-05,True
1000000.0,1000.0,1.3,0.5,5.540304121685125,3.2738058911729184e-05,True
1000000.0,1000.0,1.3,0.55,4.504220584706679,3.55689126040222e-05,True
1000000.0,1000.0,1.3,0.6,3.5118580338437324,3.9044489919250846e-05,True
1000000.0,1000.0,1.4,0.0,16.231288023548753,2.3840876329763023e-05,True
1000000.0,1000.0,1.4,0.05,15.255866214910725,2.4155546551803996e-05,True
1000000.0,1000.0,1.4,0.1,14.256914354113373,2.437065040800881e-05,True
1000000.0,1000.0,1.4,0.15,13.238110976265915,2.478352055469043e-05,True
1000000.0,1000.0,1.4,0.2,12.199582215368157,2.5283542054838066e-05,True
1000000.0,1000.0,1.4,0.25,11.144728504028617,2.6316099910131963e-05,True
1000000.0,1000.0,1.4,0.3,10.075809409701614,2.6458917926679243e-05,True
1000000.0,1000.0,1.4,0.35,8.99718135214931,2.8029949773083737e-05,True
1000000.0,1000.0,1.4,0.4,7.9163356285193505,2.912686903148743e-05,True
1000000.0,1000.0,1.4,0.45,6.833105209987998,3.0289819175953176e-05,True
1000000.0,1000.0,1.4,0.5,5.762024461864831,3.2322010598068945e-05,True
1000000.0,1000.0,1.4,0.55,4.708350601064546,3.4984732138138895e-05,True
1000000.0,1000.0,1.4,0.6,3.693852931453605,3.836304438442033e-05,True
1000000.0,1000.0,1.5,0.0,16.39421620767551,2.4846676506738394e-05,True
1000000.0,1000.0,1.5,0.05,15.430441331962895,2.4271366170265287e-05,True
1000000.0,1000.0,1.5,0.1,14.442237377679355,2.460561492993429e-05,True
1000000.0,1000.0,1.5,0.15,13.432049035517087,2.49920148882746e-05,True
1000000.0,1000.0,1.5,0.2,12.40237762245236,2.6307273692124374e-05,True
1000000.0,1000.0,1.5,0.25,11.350639508916434,2.5973461695722618e-05,True
1000000.0,1000.0,1.5,0.3,10.284933684320427,2.7256407515450006e-05,True
1000000.0,1000.0,1.5,0.35,9.205259486330258,2.811819423471984e-05,True
1000000.0,1000.0,1.5,0.4,8.121941009598002,2.8967177101804202e-05,True
1000000.0,1000.0,1.5,0.45,7.031778492407761,3.0497843094179807e-05,True
1000000.0,1000.0,1.5,0.5,5.951388392503269,3.1766092861089566e-05,True
1000000.0,1000.0,1.5,0.55,4.887335978701789,3.4463065299455844e-05,True
1000000.0,1000.0,1.5,0.6,3.852790568846691,3.789624963446833e-05,True
1000000.0,1000.0,1.6,0.0,16.50743483527874,2.519978912984464e-05,True
1000000.0,1000.0,1.6,0.05,15.558028646568127,2.5478709364061546e-05,True
1000000.0,1000.0,1.6,0.1,14.581550434179954,2.5782184236256295e-05,True
1000000.0,1000.0,1.6,0.15,13.581585804799817,2.612851283338611e-05,True
1000000.0,1000.0,1.6,0.2,12.557107853471521,2.553543004617799e-05,True
1000000.0,1000.0,1.6,0.25,11.513901816358846,2.6051691350282888e-05,True
1000000.0,1000.0,1.6,0.3,10.454330219433539,2.6679193797642776e-05,True
1000000.0,1000.0,1.6,0.35,9.377825987421812,2.8212854951931587e-05,True
1000000.0,1000.0,1.6,0.4,8.292463554783806,2.9234636958193504e-05,True
1000000.0,1000.0,1.6,0.45,7.201377653746272,3.0032033189461186e-05,True
1000000.0,1000.0,1.6,0.5,6.113373886357605,3.1611215416388916e-05,True
1000000.0,1000.0,1.6,0.55,5.040120217614241,3.426376283333627e-05,True
1000000.0,1000.0,1.6,0.6,3.9917741433414236,3.753173720909147e-05,True
1000000.0,1000.0,1.7,0.0,16.566743984372987,2.453705332802856e-05,True
1000000.0,1000.0,1.7,0.05,15.632659869032626,2.4676259308266437e-05,True
1000000.0,1000.0,1.7,0.1,14.674094320021656,2.4463529698696566e-05,True
1000000.0,1000.0,1.7,0.15,13.686885437880276,2.535814716081683e-05,True
1000000.0,1000.0,1.7,0.2,12.675776187870772,2.577151467000622e-05,True
1000000.0,1000.0,1.7,0.25,11.641557804376667,2.627371693442492e-05,True
1000000.0,1000.0,1.7,0.3,10.589540685465254,2.768736601133245e-05,True
1000000.0,1000.0,1.7,0.35,9.518884774276438,2.8388097358916962e-05,True
1000000.0,1000.0,1.7,0.4,8.43569077434215,2.9262953553907034e-05,True
1000000.0,1000.0,1.7,0.45,7.344316124532063,3.0472298150499212e-05,True
1000000.0,1000.0,1.7,0.5,6.252799843179317,3.184952108797839e-05,True
1000000.0,1000.0,1.7,0.55,5.171743023818513,3.3559083162192866e-05,True
1000000.0,1000.0,1.7,0.6,4.114286363027738,3.721143855432583e-05,True
1000000.0,1000.0,1.8,0.0,16.596118214475542,2.411249928144083e-05,True
1000000.0,1000.0,1.8,0.05,15.682017137192199,2.6213393229158763e-05,True
1000000.0,1000.0,1.8,0.1,14.737791340187721,2.6403387858901827e-05,True
1000000.0,1000.0,1.8,0.15,13.765747704052218,2.6801894708405995e-05,True
1000000.0,1000.0,1.8,0.2,12.767840218735751,2.712588589049016e-05,True
1000000.0,1000.0,1.8,0.25,11.743555193365085,2.6997899241047232e-05,True
1000000.0,1000.0,1.8,0.3,10.698424998706251,2.7553066216935782e-05,True
1000000.0,1000.0,1.8,0.35,9.63388040425976,2.8041167954916682e-05,True
1000000.0,1000.0,1.8,0.4,8.553144536606757,2.8944229954696943e-05,True
1000000.0,1000.0,1.8,0.45,7.464797230796037,3.061376162111143e-05,True
1000000.0,1000.0,1.8,0.5,6.37357345827485,3.192823044554059e-05,True
1000000.0,1000.0,1.8,0.55,5.287759179264657,3.400369650362088e-05,True
1000000.0,1000.0,1.8,0.6,4.221448995828491,3.7114886464107296e-05,True
1000000.0,1000.0,1.9,0.0,16.59676653952424,2.6074558913540413e-05,True
1000000.0,1000.0,1.9,0.05,15.696211248508861,2.6276459895611662e-05,True
1000000.0,1000.0,1.9,0.1,14.762172395968962,2.6786966958263172e-05,True
1000000.0,1000.0,1.9,0.15,13.805135199303484,2.705405563722999e-05,True
1000000.0,1000.0,1.9,0.2,12.823830618869682,2.7381648888833478e-05,True
1000000.0,1000.0,1.9,0.25,11.81527914593898,2.769184324747297e-05,True
1000000.0,1000.0,1.9,0.3,10.780655050416232,2.787221571880881e-05,True
1000000.0,1000.0,1.9,0.35,9.725376220728066,2.854071470662963e-05,True
1000000.0,1000.0,1.9,0.4,8.651810716982636,2.9318923242609204e-05,True
1000000.0,1000.0,1.9,0.45,7.565366437513239,3.073634193264371e-05,True
1000000.0,1000.0,1.9,0.5,6.475824495142166,3.1995757978036966e-05,True
1000000.0,1000.0,1.9,0.55,5.386432846337264,3.440536445131841e-05,True
1000000.0,1000.0,1.9,0.6,4.316372664431992,3.6968835732773325e-05,True
1000000.0,1000.0,2.0,0.0,16.56884629401413,2.671834537558662e-05,True
1000000.0,1000.0,2.0,0.05,15.684731549837238,2.701076968401823e-05,True
1000000.0,1000.0,2.0,0.1,14.773328040488972,2.7215169793445782e-05,True
1000000.0,1000.0,2.0,0.15,13.829028695304563,2.760267038350232e-05,True
1000000.0,1000.0,2.0,0.2,12.861515110476784,2.7612734870567084e-05,True
1000000.0,1000.0,2.0,0.25,11.865388149269252,2.7999984359756163e-05,True
1000000.0,1000.0,2.0,0.3,10.84348950712255,2.8480194281089417e-05,True
1000000.0,1000.0,2.0,0.35,9.799250414536385,2.9138598616435583e-05,True
1000000.0,1000.0,2.0,0.4,8.733777544626545,2.9283032817106184e-05,True
1000000.0,1000.0,2.0,0.45,7.651605789182863,3.055366265884632e-05,True
1000000.0,1000.0,2.0,0.5,6.563448659179119,2.9212091271325537e-05,True
1000000.0,1000.0,2.0,0.55,5.475593435055463,3.3757745501781254e-05,True
1000000.0,1000.0,2.0,0.6,4.400107252248751,3.6612555540907094e-05,True
1000000.0,1100.0,0.2,0.0,6.086627788090313,2.6623134138938613e-05,True
1000000.0,1100.0,0.2,0.05,5.068447466106613,2.7871472044105113e-05,True
1000000.0,1100.0,0.2,0.1,4.140136798050749,2.9795268251273914e-05,True
1000000.0,1100.0,0.2,0.15,3.292582890099185,3.26060625655872e-05,True
1000000.0,1100.0,0.2,0.2,2.527532489461779,3.694194786071769e-05,True
1000000.0,1100.0,0.2,0.25,1.8539872985477495,4.3806947502185835e-05,True
1000000.0,1100.0,0.2,0.3,1.2904869311374045,5.525291452593544e-05,True
1000000.0,1100.0,0.2,0.35,0.8627257407551977,7.560661466456856e-05,True
1000000.0,1100.0,0.2,0.4,0.6071033865948712,0.00011271270093230227,True
1000000.0,1100.0,0.2,0.45,0.4859227042254661,0.00018697967991727581,True
1000000.0,1100.0,0.2,0.5,0.4101214189554086,0.0002905689205005184,True
1000000.0,1100.0,0.2,0.55,0.3712517225915273,0.00042409271044953177,True
1000000.0,1100.0,0.2,0.6,0.2886635625112253,0.0005557163341259296,True
1000000.0,1100.0,0.3,0.0,9.144823015009964,2.31511807352327e-05,True
1000000.0,1100.0,0.3,0.05,8.10435622971127,2.364124687658598e-05,True
1000000.0,1100.0,0.3,0.1,7.110971340210056,2.420002144545505e-05,True
1000000.0,1100.0,0.3,0.15,6.153453511816603,2.5269218393454808e-05,True
1000000.0,1100.0,0.3,0.2,5.235473316682054,2.674711863910786e-05,True
1000000.0,1100.0,0.3,0.25,4.36050953671522,2.8787367167691515e-05,True
1000000.0,1100.0,0.3,0.3,3.5329520325532044,3.161358036709099e-05,True
1000000.0,1100.0,0.3,0.35,2.759389217743322,3.57559030169031e-05,True
1000000.0,1100.0,0.3,0.4,2.0542884278811373,4.210862966776636e-05,True
1000000.0,1100.0,0.3,0.45,1.4391750115868285,5.2942162589595144e-05,True
1000000.0,1100.0,0.3,0.5,0.939960603766168,7.267499484762803e-05,True
1000000.0,1100.0,0.3,0.55,0.6003063339794827,0.00011370883628646495,True
1000000.0,1100.0,0.3,0.6,0.4498639831107872,0.00020128244861557958,True
1000000.0,1100.0,0.4,0.0,11.50274803672991,2.2216206680162644e-05,True
1000000.0,1100.0,0.4,0.05,10.45277388651768,2.26228972228813e-05,True
1000000.0,1100.0,0.4,0.1,9.416641763584304,2.3053757147090946e-05,True
1000000.0,1100.0,0.4,0.15,8.399000220444663,2.3673328824156338e-05,True
1000000.0,1100.0,0.4,0.2,7.403213249589532,2.425640298172736e-05,True
1000000.0,1100.0,0.4,0.25,6.429533624670159,2.543706811473744e-05,True
1000000.0,1100.0,0.4,0.3,5.485571143558386,2.7187121510634822e-05,True
1000000.0,1100.0,0.4,0.35,4.5746203726288615,2.911838062774615e-05,True
1000000.0,1100.0,0.4,0.4,3.7024935633835865,3.218227959587073e-05,True
1000000.0,1100.0,0.4,0.45,2.8847489291909834,3.6543809165426956e-05,True
1000000.0,1100.0,0.4,0.5,2.1314341889227078,4.321266777651742e-05,True
1000000.0,1100.0,0.4,0.55,1.4644326738720397,5.4509796922838134e-05,True
1000000.0,1100.0,0.4,0.6,0.9176378467616259,7.683361831371452e-05,True
1000000.0,1100.0,0.5,0.0,13.401242994321569,2.209859430928946e-05,True
1000000.0,1100.0,0.5,0.05,12.33293824708758,2.248053694504818e-05,True
1000000.0,1100.0,0.5,0.1,11.263731751763839,2.282036666688478e-05,True
1000000.0,1100.0,0.5,0.15,10.201515983489385,2.3292803529673276e-05,True
1000000.0,1100.0,0.5,0.2,9.15105014091513,2.3559938830276523e-05,True
1000000.0,1100.0,0.5,0.25,8.109409932809667,2.4438293238837315e-05,True
1000000.0,1100.0,0.5,0.3,7.084374918719068,2.584986688769569e-05,True
1000000.0,1100.0,0.5,0.35,6.084123227944089,2.7192902946377292e-05,True
1000000.0,1100.0,0.5,0.4,5.109673508271571,2.9207785898004904e-05,True
1000000.0,1100.0,0.5,0.45,4.1735251693693565,3.204985993081845e-05,True
1000000.0,1100.0,0.5,0.5,3.283661029114272,3.603681601270112e-05,True
1000000.0,1100.0,0.5,0.55,2.4508670174863645,4.196276279241135e-05,True
1000000.0,1100.0,0.5,0.6,1.7036153907932656,5.1908412208734606e-05,True
1000000.0,1100.0,0.6,0.0,14.960937367354193,2.2374003932441456e-05,True
1000000.0,1100.0,0.6,0.05,13.868944812896302,2.2642209130634865e-05,True
1000000.0,1100.0,0.6,0.1,12.773413645731686,2.308551572035045e-05,True
1000000.0,1100.0,0.6,0.15,11.675567323306131,2.35131086497763e-05,True
1000000.0,1100.0,0.6,0.2,10.577200279044366,2.396408372454738e-05,True
1000000.0,1100.0,0.6,0.25,9.483283477201267,2.4741864472144885e-05,True
1000000.0,1100.0,0.6,0.3,8.401461579889205,2.5662587143015054e-05,True
1000000.0,1100.0,0.6,0.35,7.333284130021306,2.6816614023746215e-05,True
1000000.0,1100.0,0.6,0.4,6.285381037813689,2.8278603933978408e-05,True
1000000.0,1100.0,0.6,0.45,5.263043270045204,3.0540177738257416e-05,True
1000000.0,1100.0,0.6,0.5,4.275458321537326,3.353337991711356e-05,True
1000000.0,1100.0,0.6,0.55,3.3361161349846187,3.782111541418891e-05,True
1000000.0,1100.0,0.6,0.6,2.4608295576487866,4.426952257277178e-05,True
1000000.0,1100.0,0.7,0.0,16.250235337283666,2.2850297659101733e-05,True
1000000.0,1100.0,0.7,0.05,15.139093992175159,2.315592917205283e-05,True
1000000.0,1100.0,0.7,0.1,14.017437097999867,2.3505830967702077e-05,True
1000000.0,1100.0,0.7,0.15,12.89018939104334,2.392785383043001e-05,True
1000000.0,1100.0,0.7,0.2,11.759325328275084,2.4518730190246617e-05,True
1000000.0,1100.0,0.7,0.25,10.626298333575097,2.5183719651598068e-05,True
1000000.0,1100.0,0.7,0.3,9.498768777857126,2.5892984657305662e-05,True
1000000.0,1100.0,0.7,0.35,8.379450316838565,2.6918406718278416e-05,True
1000000.0,1100.0,0.7,0.4,7.268921091500755,2.83505615035439e-05,True
1000000.0,1100.0,0.7,0.45,6.181210127058294,3.0273576678233882e-05,True
1000000.0,1100.0,0.7,0.5,5.120184573972258,3.27581617664697e-05,True
1000000.0,1100.0,0.7,0.55,4.098381804753234,3.6290901168760084e-05,True
1000000.0,1100.0,0.7,0.6,3.1293990905792923,4.140620053821945e-05,True
1000000.0,1100.0,0.8,0.0,17.314736125217436,2.3412966138895458e-05,True
1000000.0,1100.0,0.8,0.05,16.189452820009645,2.375643712705931e-05,True
1000000.0,1100.0,0.8,0.1,15.049919339641606,2.4160734850715525e-05,True
1000000.0,1100.0,0.8,0.15,13.899517689898945,2.4628016662158773e-05,True
1000000.0,1100.0,0.8,0.2,12.740935419642897,2.5211310140016082e-05,True
1000000.0,1100.0,0.8,0.25,11.577858113593969,2.5962638446098245e-05,True
1000000.0,1100.0,0.8,0.3,10.414044878400398,2.6583334498991954e-05,True
1000000.0,1100.0,0.8,0.35,9.254293175474666,2.756489153963976e-05,True
1000000.0,1100.0,0.8,0.4,8.097127081383467,2.8874088049389867e-05,True
1000000.0,1100.0,0.8,0.45,6.956973331859744,3.067195243856088e-05,True
1000000.0,1100.0,0.8,0.5,5.836662877128394,3.286759708179281e-05,True
1000000.0,1100.0,0.8,0.55,4.75082554969558,3.617287226251428e-05,True
1000000.0,1100.0,0.8,0.6,3.706794435786518,4.0535103235384614e-05,True
1000000.0,1100.0,0.9,0.0,18.18958561930453,2.396178958177672e-05,True
1000000.0,1100.0,0.9,0.05,17.055607754863566,2.4347318754388047e-05,True
1000000.0,1100.0,0.9,0.1,15.904836787239399,2.488440420363823e-05,True
1000000.0,1100.0,0.9,0.15,14.740009230811117,2.548163830976552e-05,True
1000000.0,1100.0,0.9,0.2,13.561668359683512,2.610984353026882e-05,True
1000000.0,1100.0,0.9,0.25,12.372594805899281,2.683010553524685e-05,True
1000000.0,1100.0,0.9,0.3,11.18364228466019,2.743328161770502e-05,True
1000000.0,1100.0,0.9,0.35,9.989248246841257,2.8367860650539278e-05,True
1000000.0,1100.0,0.9,0.4,8.79570143674699,2.9658231852570664e-05,True
1000000.0,1100.0,0.9,0.45,7.6142207952284675,3.142465291547088e-05,True
1000000.0,1100.0,0.9,0.5,6.444628965503572,3.376475308813102e-05,True
1000000.0,1100.0,0.9,0.55,5.305877244144318,3.659591516171668e-05,True
1000000.0,1100.0,0.9,0.6,4.204003888108098,4.0652498238988386e-05,True
1000000.0,1100.0,1.0,0.0,18.900430822924232,2.4454341466086448e-05,True
1000000.0,1100.0,1.0,0.05,17.76204254724104,2.4935215027892137e-05,True
1000000.0,1100.0,1.0,0.1,16.60803759050528,2.541374158075877e-05,True
1000000.0,1100.0,1.0,0.15,15.431657701102145,2.601962552269849e-05,True
1000000.0,1100.0,1.0,0.2,14.24120540116418,2.6735776645513343e-05,True
1000000.0,1100.0,1.0,0.25,13.044175703289996,2.7371531604126458e-05,True
1000000.0,1100.0,1.0,0.3,11.8283250542019,2.8259507191421655e-05,True
1000000.0,1100.0,1.0,0.35,10.60836800174615,2.9028921112632875e-05,True
1000000.0,1100.0,1.0,0.4,9.385890381985785,2.9923551178693078e-05,True
1000000.0,1100.0,1.0,0.45,8.171590174009392,3.104528328409819e-05,True
1000000.0,1100.0,1.0,0.5,6.964232088629019,3.447643185540903e-05,True
1000000.0,1100.0,1.0,0.55,5.782100895945146,3.710756160216862e-05,True
1000000.0,1100.0,1.0,0.6,4.631343361966931,4.101768813502121e-05,True
1000000.0,1100.0,1.1,0.0,19.477401785156946,2.4741091214711646e-05,True
1000000.0,1100.0,1.1,0.05,18.339324278237168,2.5213672743095678e-05,True
1000000.0,1100.0,1.1,0.1,17.17903680361063,2.5735029476007725e-05,True
1000000.0,1100.0,1.1,0.15,16.00646067092769,2.631036887962959e-05,True
1000000.0,1100.0,1.1,0.2,14.8089982788257,2.6650755013662935e-05,True
1000000.0,1100.0,1.1,0.25,13.595286278693042,2.7580988492446154e-05,True
1000000.0,1100.0,1.1,0.3,12.367306976744624,2.8414266917657555e-05,True
1000000.0,1100.0,1.1,0.35,11.129910861733851,2.9026501402844814e-05,True
1000000.0,1100.0,1.1,0.4,9.886798683182716,2.8704854161114372e-05,True
1000000.0,1100.0,1.1,0.45,8.646164893236353,3.229283500269593e-05,True
1000000.0,1100.0,1.1,0.5,7.412067882612093,3.371340739297009e-05,True
1000000.0,1100.0,1.1,0.55,6.193191872087186,3.668453519552841e-05,True
1000000.0,1100.0,1.1,0.6,5.004820141150848,3.9131195915713965e-05,True
1000000.0,1100.0,1.2,0.0,19.94114445932855,2.493997147016143e-05,True
1000000.0,1100.0,1.2,0.05,18.807558001449376,2.5376254395774888e-05,True
1000000.0,1100.0,1.2,0.1,17.65061042556742,2.5688997974249316e-05,True
1000000.0,1100.0,1.2,0.15,16.471787468275963,2.610772984550993e-05,True
1000000.0,1100.0,1.2,0.2,15.275844897960278,2.679943416853142e-05,True
1000000.0,1100.0,1.2,0.25,14.055179177252546,2.7437529301566855e-05,True
1000000.0,1100.0,1.2,0.3,12.819999954370063,2.8176534581788043e-05,True
1000000.0,1100.0,1.2,0.35,11.56956470348695,2.9172532433712094e-05,True
1000000.0,1100.0,1.2,0.4,10.310571558459637,3.044652966098722e-05,True
1000000.0,1100.0,1.2,0.45,9.050779806408437,3.1052238805142524e-05,True
1000000.0,1100.0,1.2,0.5,7.794702520631684,3.324234040431475e-05,True
1000000.0,1100.0,1.2,0.55,6.5480513661378295,3.578334340780893e-05,True
1000000.0,1100.0,1.2,0.6,5.327781468047335,3.8223573899538484e-05,True
1000000.0,1100.0,1.3,0.0,20.303390058521117,2.5101646882673203e-05,True
1000000.0,1100.0,1.3,0.05,19.18512776077915,2.5423758844093317e-05,True
1000000.0,1100.0,1.3,0.1,18.02465028471515,2.57351364272108e-05,True
1000000.0,1100.0,1.3,0.15,16.856368301686544,2.6286037311588252e-05,True
1000000.0,1100.0,1.3,0.2,15.653505997649514,2.6369257006970923e-05,True
1000000.0,1100.0,1.3,0.25,14.437070010968993,2.738641323634402e-05,True
1000000.0,1100.0,1.3,0.3,13.196515954346054,2.8057539715388266e-05,True
1000000.0,1100.0,1.3,0.35,11.941243949331758,2.863865032864855e-05,True
1000000.0,1100.0,1.3,0.4,10.673847890687622,2.8306118309588813e-05,True
1000000.0,1100.0,1.3,0.45,9.39950090076054,3.0750780620391985e-05,True
1000000.0,1100.0,1.3,0.5,8.125247886977725,3.267977681480427e-05,True
1000000.0,1100.0,1.3,0.55,6.85675178797399,3.492172106635949e-05,True
1000000.0,1100.0,1.3,0.6,5.60957167618461,3.726737514744221e-05,True
1000000.0,1100.0,1.4,0.0,20.586856145933886,2.5275972849041757e-05,True
1000000.0,1100.0,1.4,0.05,19.46691982849761,2.552043137961396e-05,True
1000000.0,1100.0,1.4,0.1,18.32837498575097,2.5881704236593606e-05,True
1000000.0,1100.0,1.4,0.15,17.159371433981203,2.627850897182557e-05,True
1000000.0,1100.0,1.4,0.2,15.96557621632834,2.6731408422698705e-05,True
1000000.0,1100.0,1.4,0.25,14.74842012150174,2.670026029741439e-05,True
1000000.0,1100.0,1.4,0.3,13.511260985439542,2.7806410023378813e-05,True
1000000.0,1100.0,1.4,0.35,12.25239679262959,2.798202062211254e-05,True
1000000.0,1100.0,1.4,0.4,10.982456270340094,2.9094720731684393e-05,True
